currency;date;rate
BRL;2011-09-08;0.5587
BRL;2011-09-09;0.5574
BRL;2011-09-10;0.5593
BRL;2011-09-11;0.5618
BRL;2011-09-12;0.5602
BRL;2011-09-13;0.5593
BRL;2011-09-14;0.5593
BRL;2011-09-15;0.5605
BRL;2011-09-16;0.5592
BRL;2011-09-17;0.5568
BRL;2011-09-18;0.5578
BRL;2011-09-19;0.5579
BRL;2011-09-20;0.5574
BRL;2011-09-21;0.5574
BRL;2011-09-22;0.5562
BRL;2011-09-23;0.5574
BRL;2011-09-24;0.5562
BRL;2011-09-25;0.5565
BRL;2011-09-26;0.5552
BRL;2011-09-27;0.5543
BRL;2011-09-28;0.5543
BRL;2011-09-29;0.5540
BRL;2011-09-30;0.5543
BRL;2011-10-01;0.5519
BRL;2011-10-02;0.5520
BRL;2011-10-03;0.5504
BRL;2011-10-04;0.5504
BRL;2011-10-05;0.5504
BRL;2011-10-06;0.5487
BRL;2011-10-07;0.5504
BRL;2011-10-08;0.5485
BRL;2011-10-09;0.5493
BRL;2011-10-10;0.5485
BRL;2011-10-11;0.5479
BRL;2011-10-12;0.5479
BRL;2011-10-13;0.5459
BRL;2011-10-14;0.5470
BRL;2011-10-15;0.5482
BRL;2011-10-16;0.5486
BRL;2011-10-17;0.5482
BRL;2011-10-18;0.5482
BRL;2011-10-19;0.5482
BRL;2011-10-20;0.5473
BRL;2011-10-21;0.5485
BRL;2011-10-22;0.5491
BRL;2011-10-23;0.5495
BRL;2011-10-24;0.5498
BRL;2011-10-25;0.5501
BRL;2011-10-26;0.5501
BRL;2011-10-27;0.5486
BRL;2011-10-28;0.5465
BRL;2011-10-29;0.5459
BRL;2011-10-30;0.5438
BRL;2011-10-31;0.5423
BRL;2011-11-01;0.5423
BRL;2011-11-02;0.5423
BRL;2011-11-03;0.5384
BRL;2011-11-04;0.5400
BRL;2011-11-05;0.5388
BRL;2011-11-06;0.5388
BRL;2011-11-07;0.5420
BRL;2011-11-08;0.5423
BRL;2011-11-09;0.5423
BRL;2011-11-10;0.5414
BRL;2011-11-11;0.5402
BRL;2011-11-12;0.5408
BRL;2011-11-13;0.5423
BRL;2011-11-14;0.5423
BRL;2011-11-15;0.5423
BRL;2011-11-16;0.5423
BRL;2011-11-17;0.5397
BRL;2011-11-18;0.5397
BRL;2011-11-19;0.5399
BRL;2011-11-20;0.5399
BRL;2011-11-21;0.5388
BRL;2011-11-22;0.5388
BRL;2011-11-23;0.5388
BRL;2011-11-24;0.5394
BRL;2011-11-25;0.5376
BRL;2011-11-26;0.5371
BRL;2011-11-27;0.5371
BRL;2011-11-28;0.5348
BRL;2011-11-29;0.5348
BRL;2011-11-30;0.5348
BRL;2011-12-01;0.5359
BRL;2011-12-02;0.5344
BRL;2011-12-03;0.5333
BRL;2011-12-04;0.5325
BRL;2011-12-05;0.5299
BRL;2011-12-06;0.5299
BRL;2011-12-07;0.5299
BRL;2011-12-08;0.5277
BRL;2011-12-09;0.5236
BRL;2011-12-10;0.5182
BRL;2011-12-11;0.5163
BRL;2011-12-12;0.5221
BRL;2011-12-13;0.5216
BRL;2011-12-14;0.5216
BRL;2011-12-15;0.5219
BRL;2011-12-16;0.5260
BRL;2011-12-17;0.5203
BRL;2011-12-18;0.5209
BRL;2011-12-19;0.5147
BRL;2011-12-20;0.5144
BRL;2011-12-21;0.5144
BRL;2011-12-22;0.5155
BRL;2011-12-23;0.5116
BRL;2011-12-24;0.5079
BRL;2011-12-25;0.5076
BRL;2011-12-26;0.5120
BRL;2011-12-27;0.5120
BRL;2011-12-28;0.5120
BRL;2011-12-29;0.5126
BRL;2011-12-30;0.5120
BRL;2011-12-31;0.5141
BRL;2012-01-01;0.5123
BRL;2012-01-02;0.5084
BRL;2012-01-03;0.5079
BRL;2012-01-04;0.5079
BRL;2012-01-05;0.5211
BRL;2012-01-06;0.5209
BRL;2012-01-07;0.5176
BRL;2012-01-08;0.5123
BRL;2012-01-09;0.5105
BRL;2012-01-10;0.5099
BRL;2012-01-11;0.5099
BRL;2012-01-12;0.5076
BRL;2012-01-13;0.5081
BRL;2012-01-14;0.5110
BRL;2012-01-15;0.5050
BRL;2012-01-16;0.5071
BRL;2012-01-17;0.5056
BRL;2012-01-18;0.5056
BRL;2012-01-19;0.5051
BRL;2012-01-20;0.5107
BRL;2012-01-21;0.5063
BRL;2012-01-22;0.5063
BRL;2012-01-23;0.5079
BRL;2012-01-24;0.5076
BRL;2012-01-25;0.5076
BRL;2012-01-26;0.5081
BRL;2012-01-27;0.5084
BRL;2012-01-28;0.5116
BRL;2012-01-29;0.5089
BRL;2012-01-30;0.5086
BRL;2012-01-31;0.5086
BRL;2012-02-01;0.5086
BRL;2012-02-02;0.5112
BRL;2012-02-03;0.5115
BRL;2012-02-04;0.5099
BRL;2012-02-05;0.5115
BRL;2012-02-06;0.5102
BRL;2012-02-07;0.5102
BRL;2012-02-08;0.5102
BRL;2012-02-09;0.5102
BRL;2012-02-10;0.5099
BRL;2012-02-11;0.5102
BRL;2012-02-12;0.5126
BRL;2012-02-13;0.5126
BRL;2012-02-14;0.5126
BRL;2012-02-15;0.5126
BRL;2012-02-16;0.5126
BRL;2012-02-17;0.5147
BRL;2012-02-18;0.5179
BRL;2012-02-19;0.5149
BRL;2012-02-20;0.5114
BRL;2012-02-21;0.5113
BRL;2012-02-22;0.5113
BRL;2012-02-23;0.5130
BRL;2012-02-24;0.5144
BRL;2012-02-25;0.5144
BRL;2012-02-26;0.5112
BRL;2012-02-27;0.5128
BRL;2012-02-28;0.5122
BRL;2012-02-29;0.5119
BRL;2012-03-01;0.5131
BRL;2012-03-02;0.5120
BRL;2012-03-03;0.5110
BRL;2012-03-04;0.5115
BRL;2012-03-05;0.5107
BRL;2012-03-06;0.5102
BRL;2012-03-07;0.5102
BRL;2012-03-08;0.5110
BRL;2012-03-09;0.5097
BRL;2012-03-10;0.5077
BRL;2012-03-11;0.5065
BRL;2012-03-12;0.5066
BRL;2012-03-13;0.5063
BRL;2012-03-14;0.5063
BRL;2012-03-15;0.5063
BRL;2012-03-16;0.5086
BRL;2012-03-17;0.5071
BRL;2012-03-18;0.5023
BRL;2012-03-19;0.5023
BRL;2012-03-20;0.5028
BRL;2012-03-21;0.5028
BRL;2012-03-22;0.4999
BRL;2012-03-23;0.4993
BRL;2012-03-24;0.4993
BRL;2012-03-25;0.5020
BRL;2012-03-26;0.5040
BRL;2012-03-27;0.5040
BRL;2012-03-28;0.5040
BRL;2012-03-29;0.5043
BRL;2012-03-30;0.5033
BRL;2012-03-31;0.5033
BRL;2012-04-01;0.5025
BRL;2012-04-02;0.4988
BRL;2012-04-03;0.4988
BRL;2012-04-04;0.4988
BRL;2012-04-05;0.4991
BRL;2012-04-06;0.4979
BRL;2012-04-07;0.4897
BRL;2012-04-08;0.4895
BRL;2012-04-09;0.4907
BRL;2012-04-10;0.4909
BRL;2012-04-11;0.4909
BRL;2012-04-12;0.4913
BRL;2012-04-13;0.4905
BRL;2012-04-14;0.4885
BRL;2012-04-15;0.4909
BRL;2012-04-16;0.4932
BRL;2012-04-17;0.4920
BRL;2012-04-18;0.4920
BRL;2012-04-19;0.4946
BRL;2012-04-20;0.4914
BRL;2012-04-21;0.4899
BRL;2012-04-22;0.4873
BRL;2012-04-23;0.4888
BRL;2012-04-24;0.4895
BRL;2012-04-25;0.4895
BRL;2012-04-26;0.4837
BRL;2012-04-27;0.4847
BRL;2012-04-28;0.4814
BRL;2012-04-29;0.4754
BRL;2012-04-30;0.4699
BRL;2012-05-01;0.4699
BRL;2012-05-02;0.4699
BRL;2012-05-03;0.4606
BRL;2012-05-04;0.4790
BRL;2012-05-05;0.4713
BRL;2012-05-06;0.4623
BRL;2012-05-07;0.4602
BRL;2012-05-08;0.4602
BRL;2012-05-09;0.4602
BRL;2012-05-10;0.4684
BRL;2012-05-11;0.4710
BRL;2012-05-12;0.4704
BRL;2012-05-13;0.4642
BRL;2012-05-14;0.4645
BRL;2012-05-15;0.4643
BRL;2012-05-16;0.4643
BRL;2012-05-17;0.4615
BRL;2012-05-18;0.4594
BRL;2012-05-19;0.4599
BRL;2012-05-20;0.4645
BRL;2012-05-21;0.4617
BRL;2012-05-22;0.4617
BRL;2012-05-23;0.4617
BRL;2012-05-24;0.4634
BRL;2012-05-25;0.4677
BRL;2012-05-26;0.4642
BRL;2012-05-27;0.4638
BRL;2012-05-28;0.4638
BRL;2012-05-29;0.4638
BRL;2012-05-30;0.4638
BRL;2012-05-31;0.4573
BRL;2012-06-01;0.4552
BRL;2012-06-02;0.4584
BRL;2012-06-03;0.4573
BRL;2012-06-04;0.4404
BRL;2012-06-05;0.4404
BRL;2012-06-06;0.4404
BRL;2012-06-07;0.4424
BRL;2012-06-08;0.4413
BRL;2012-06-09;0.4366
BRL;2012-06-10;0.4456
BRL;2012-06-11;0.4541
BRL;2012-06-12;0.4539
BRL;2012-06-13;0.4539
BRL;2012-06-14;0.4543
BRL;2012-06-15;0.4539
BRL;2012-06-16;0.4470
BRL;2012-06-17;0.4515
BRL;2012-06-18;0.4519
BRL;2012-06-19;0.4525
BRL;2012-06-20;0.4525
BRL;2012-06-21;0.4513
BRL;2012-06-22;0.4455
BRL;2012-06-23;0.4419
BRL;2012-06-24;0.4427
BRL;2012-06-25;0.4374
BRL;2012-06-26;0.4378
BRL;2012-06-27;0.4378
BRL;2012-06-28;0.4320
BRL;2012-06-29;0.4274
BRL;2012-06-30;0.4314
BRL;2012-07-01;0.4337
BRL;2012-07-02;0.4331
BRL;2012-07-03;0.4331
BRL;2012-07-04;0.4331
BRL;2012-07-05;0.4310
BRL;2012-07-06;0.4304
BRL;2012-07-07;0.4262
BRL;2012-07-08;0.4261
BRL;2012-07-09;0.4264
BRL;2012-07-10;0.4264
BRL;2012-07-11;0.4264
BRL;2012-07-12;0.4284
BRL;2012-07-13;0.4257
BRL;2012-07-14;0.4270
BRL;2012-07-15;0.4212
BRL;2012-07-16;0.4205
BRL;2012-07-17;0.4205
BRL;2012-07-18;0.4205
BRL;2012-07-19;0.4196
BRL;2012-07-20;0.4188
BRL;2012-07-21;0.4186
BRL;2012-07-22;0.4226
BRL;2012-07-23;0.4237
BRL;2012-07-24;0.4237
BRL;2012-07-25;0.4237
BRL;2012-07-26;0.4200
BRL;2012-07-27;0.4160
BRL;2012-07-28;0.4125
BRL;2012-07-29;0.4126
BRL;2012-07-30;0.4143
BRL;2012-07-31;0.4134
BRL;2012-08-01;0.4134
BRL;2012-08-02;0.4072
BRL;2012-08-03;0.4039
BRL;2012-08-04;0.4056
BRL;2012-08-05;0.4199
BRL;2012-08-06;0.4344
BRL;2012-08-07;0.4344
BRL;2012-08-08;0.4344
BRL;2012-08-09;0.4340
BRL;2012-08-10;0.4294
BRL;2012-08-11;0.4281
BRL;2012-08-12;0.4337
BRL;2012-08-13;0.4327
BRL;2012-08-14;0.4327
BRL;2012-08-15;0.4327
BRL;2012-08-16;0.4289
BRL;2012-08-17;0.4254
BRL;2012-08-18;0.4133
BRL;2012-08-19;0.4050
BRL;2012-08-20;0.4114
BRL;2012-08-21;0.4114
BRL;2012-08-22;0.4114
BRL;2012-08-23;0.4082
BRL;2012-08-24;0.4002
BRL;2012-08-25;0.4002
BRL;2012-08-26;0.3912
BRL;2012-08-27;0.3879
BRL;2012-08-28;0.3879
BRL;2012-08-29;0.3879
BRL;2012-08-30;0.3876
BRL;2012-08-31;0.4000
BRL;2012-09-01;0.3975
BRL;2012-09-02;0.3991
BRL;2012-09-03;0.4083
BRL;2012-09-04;0.4083
BRL;2012-09-05;0.4083
BRL;2012-09-06;0.4140
BRL;2012-09-07;0.4049
BRL;2012-09-08;0.4025
BRL;2012-09-09;0.4006
BRL;2012-09-10;0.4073
BRL;2012-09-11;0.4073
BRL;2012-09-12;0.4073
BRL;2012-09-13;0.4147
BRL;2012-09-14;0.4042
BRL;2012-09-15;0.4022
BRL;2012-09-16;0.4017
BRL;2012-09-17;0.3992
BRL;2012-09-18;0.3992
BRL;2012-09-19;0.3992
BRL;2012-09-20;0.4068
BRL;2012-09-21;0.4023
BRL;2012-09-22;0.4033
BRL;2012-09-23;0.4057
BRL;2012-09-24;0.4060
BRL;2012-09-25;0.4058
BRL;2012-09-26;0.4058
BRL;2012-09-27;0.4004
BRL;2012-09-28;0.3972
BRL;2012-09-29;0.4016
BRL;2012-09-30;0.3996
BRL;2012-10-01;0.3970
BRL;2012-10-02;0.3970
BRL;2012-10-03;0.3970
BRL;2012-10-04;0.3968
BRL;2012-10-05;0.3916
BRL;2012-10-06;0.3966
BRL;2012-10-07;0.3951
BRL;2012-10-08;0.3926
BRL;2012-10-09;0.3926
BRL;2012-10-10;0.3926
BRL;2012-10-11;0.3909
BRL;2012-10-12;0.3910
BRL;2012-10-13;0.3927
BRL;2012-10-14;0.3949
BRL;2012-10-15;0.3899
BRL;2012-10-16;0.3899
BRL;2012-10-17;0.3899
BRL;2012-10-18;0.3895
BRL;2012-10-19;0.3901
BRL;2012-10-20;0.3881
BRL;2012-10-21;0.3871
BRL;2012-10-22;0.3871
BRL;2012-10-23;0.3871
BRL;2012-10-24;0.3871
BRL;2012-10-25;0.3836
BRL;2012-10-26;0.3757
BRL;2012-10-27;0.3757
BRL;2012-10-28;0.3764
BRL;2012-10-29;0.3723
BRL;2012-10-30;0.3723
BRL;2012-10-31;0.3723
BRL;2012-11-01;0.3751
BRL;2012-11-02;0.3751
BRL;2012-11-03;0.3593
BRL;2012-11-04;0.3574
BRL;2012-11-05;0.3504
BRL;2012-11-06;0.3504
BRL;2012-11-07;0.3504
BRL;2012-11-08;0.3504
BRL;2012-11-09;0.3607
BRL;2012-11-10;0.3561
BRL;2012-11-11;0.3540
BRL;2012-11-12;0.3619
BRL;2012-11-13;0.3619
BRL;2012-11-14;0.3619
BRL;2012-11-15;0.3625
BRL;2012-11-16;0.3621
BRL;2012-11-17;0.3621
BRL;2012-11-18;0.3621
BRL;2012-11-19;0.3527
BRL;2012-11-20;0.3527
BRL;2012-11-21;0.3527
BRL;2012-11-22;0.3498
BRL;2012-11-23;0.3497
BRL;2012-11-24;0.3488
BRL;2012-11-25;0.3498
BRL;2012-11-26;0.3487
BRL;2012-11-27;0.3487
BRL;2012-11-28;0.3487
BRL;2012-11-29;0.3486
BRL;2012-11-30;0.3499
BRL;2012-12-01;0.3566
BRL;2012-12-02;0.3564
BRL;2012-12-03;0.3511
BRL;2012-12-04;0.3511
BRL;2012-12-05;0.3511
BRL;2012-12-06;0.3541
BRL;2012-12-07;0.3565
BRL;2012-12-08;0.3545
BRL;2012-12-09;0.3506
BRL;2012-12-10;0.3563
BRL;2012-12-11;0.3563
BRL;2012-12-12;0.3563
BRL;2012-12-13;0.3534
BRL;2012-12-14;0.3542
BRL;2012-12-15;0.3555
BRL;2012-12-16;0.3599
BRL;2012-12-17;0.3623
BRL;2012-12-18;0.3623
BRL;2012-12-19;0.3623
BRL;2012-12-20;0.3662
BRL;2012-12-21;0.3727
BRL;2012-12-22;0.3704
BRL;2012-12-23;0.3784
BRL;2012-12-24;0.3802
BRL;2012-12-25;0.3802
BRL;2012-12-26;0.3557
BRL;2012-12-27;0.3788
BRL;2012-12-28;0.3809
BRL;2012-12-29;0.3813
BRL;2012-12-30;0.3796
BRL;2012-12-31;0.3791
BRL;2013-01-01;0.3791
BRL;2013-01-02;0.3791
BRL;2013-01-03;0.3957
BRL;2013-01-04;0.3823
BRL;2013-01-05;0.3783
BRL;2013-01-06;0.3808
BRL;2013-01-07;0.3829
BRL;2013-01-08;0.3829
BRL;2013-01-09;0.3829
BRL;2013-01-10;0.3873
BRL;2013-01-11;0.3920
BRL;2013-01-12;0.3882
BRL;2013-01-13;0.3853
BRL;2013-01-14;0.3818
BRL;2013-01-15;0.3818
BRL;2013-01-16;0.3818
BRL;2013-01-17;0.3879
BRL;2013-01-18;0.3968
BRL;2013-01-19;0.3993
BRL;2013-01-20;0.3929
BRL;2013-01-21;0.3993
BRL;2013-01-22;0.3993
BRL;2013-01-23;0.3993
BRL;2013-01-24;0.4060
BRL;2013-01-25;0.4141
BRL;2013-01-26;0.4107
BRL;2013-01-27;0.4051
BRL;2013-01-28;0.4030
BRL;2013-01-29;0.4030
BRL;2013-01-30;0.4030
BRL;2013-01-31;0.4051
BRL;2013-02-01;0.4104
BRL;2013-02-02;0.4174
BRL;2013-02-03;0.4128
BRL;2013-02-04;0.4147
BRL;2013-02-05;0.4147
BRL;2013-02-06;0.4147
BRL;2013-02-07;0.4147
BRL;2013-02-08;0.4147
BRL;2013-02-09;0.4147
BRL;2013-02-10;0.4163
BRL;2013-02-11;0.4156
BRL;2013-02-12;0.4156
BRL;2013-02-13;0.4156
BRL;2013-02-14;0.4156
BRL;2013-02-15;0.4190
BRL;2013-02-16;0.4177
BRL;2013-02-17;0.4207
BRL;2013-02-18;0.4192
BRL;2013-02-19;0.4192
BRL;2013-02-20;0.4192
BRL;2013-02-21;0.4107
BRL;2013-02-22;0.4123
BRL;2013-02-23;0.4034
BRL;2013-02-24;0.4042
BRL;2013-02-25;0.3956
BRL;2013-02-26;0.3956
BRL;2013-02-27;0.3956
BRL;2013-02-28;0.4014
BRL;2013-03-01;0.4049
BRL;2013-03-02;0.4031
BRL;2013-03-03;0.4080
BRL;2013-03-04;0.4036
BRL;2013-03-05;0.4036
BRL;2013-03-06;0.4036
BRL;2013-03-07;0.4059
BRL;2013-03-08;0.4075
BRL;2013-03-09;0.4047
BRL;2013-03-10;0.4029
BRL;2013-03-11;0.4021
BRL;2013-03-12;0.4021
BRL;2013-03-13;0.4021
BRL;2013-03-14;0.4000
BRL;2013-03-15;0.3969
BRL;2013-03-16;0.3969
BRL;2013-03-17;0.3977
BRL;2013-03-18;0.3996
BRL;2013-03-19;0.3996
BRL;2013-03-20;0.3996
BRL;2013-03-21;0.3975
BRL;2013-03-22;0.3979
BRL;2013-03-23;0.3983
BRL;2013-03-24;0.3951
BRL;2013-03-25;0.3951
BRL;2013-03-26;0.3951
BRL;2013-03-27;0.3951
BRL;2013-03-28;0.3934
BRL;2013-03-29;0.3923
BRL;2013-03-30;0.3919
BRL;2013-03-31;0.3998
BRL;2013-04-01;0.3953
BRL;2013-04-02;0.3953
BRL;2013-04-03;0.3953
BRL;2013-04-04;0.3976
BRL;2013-04-05;0.3971
BRL;2013-04-06;0.3972
BRL;2013-04-07;0.3982
BRL;2013-04-08;0.3979
BRL;2013-04-09;0.3979
BRL;2013-04-10;0.3979
BRL;2013-04-11;0.3981
BRL;2013-04-12;0.4041
BRL;2013-04-13;0.4023
BRL;2013-04-14;0.4086
BRL;2013-04-15;0.4071
BRL;2013-04-16;0.4071
BRL;2013-04-17;0.4071
BRL;2013-04-18;0.4112
BRL;2013-04-19;0.4140
BRL;2013-04-20;0.4132
BRL;2013-04-21;0.4073
BRL;2013-04-22;0.4059
BRL;2013-04-23;0.4059
BRL;2013-04-24;0.4059
BRL;2013-04-25;0.4094
BRL;2013-04-26;0.4101
BRL;2013-04-27;0.4128
BRL;2013-04-28;0.4103
BRL;2013-04-29;0.4105
BRL;2013-04-30;0.4105
BRL;2013-05-01;0.4105
BRL;2013-05-02;0.4102
BRL;2013-05-03;0.4110
BRL;2013-05-04;0.4103
BRL;2013-05-05;0.4108
BRL;2013-05-06;0.4114
BRL;2013-05-07;0.4114
BRL;2013-05-08;0.4114
BRL;2013-05-09;0.4075
BRL;2013-05-10;0.4259
BRL;2013-05-11;0.4303
BRL;2013-05-12;0.4141
BRL;2013-05-13;0.4141
BRL;2013-05-14;0.4141
BRL;2013-05-15;0.4141
BRL;2013-05-16;0.4342
BRL;2013-05-17;0.4348
BRL;2013-05-18;0.4318
BRL;2013-05-19;0.4344
BRL;2013-05-20;0.4174
BRL;2013-05-21;0.4174
BRL;2013-05-22;0.4174
BRL;2013-05-23;0.4361
BRL;2013-05-24;0.4386
BRL;2013-05-25;0.4409
BRL;2013-05-26;0.4380
BRL;2013-05-27;0.4207
BRL;2013-05-28;0.4207
BRL;2013-05-29;0.4207
BRL;2013-05-30;0.4307
BRL;2013-05-31;0.4308
BRL;2013-06-01;0.4303
BRL;2013-06-02;0.4145
BRL;2013-06-03;0.4143
BRL;2013-06-04;0.4143
BRL;2013-06-05;0.4143
BRL;2013-06-06;0.4266
BRL;2013-06-07;0.4235
BRL;2013-06-08;0.4252
BRL;2013-06-09;0.4228
BRL;2013-06-10;0.4077
BRL;2013-06-11;0.4077
BRL;2013-06-12;0.4077
BRL;2013-06-13;0.4228
BRL;2013-06-14;0.4234
BRL;2013-06-15;0.4232
BRL;2013-06-16;0.4168
BRL;2013-06-17;0.4023
BRL;2013-06-18;0.4023
BRL;2013-06-19;0.4023
BRL;2013-06-20;0.4132
BRL;2013-06-21;0.4107
BRL;2013-06-22;0.4100
BRL;2013-06-23;0.4045
BRL;2013-06-24;0.3905
BRL;2013-06-25;0.3905
BRL;2013-06-26;0.3905
BRL;2013-06-27;0.3968
BRL;2013-06-28;0.3987
BRL;2013-06-29;0.3994
BRL;2013-06-30;0.3856
BRL;2013-07-01;0.3917
BRL;2013-07-02;0.3917
BRL;2013-07-03;0.3917
BRL;2013-07-04;0.3917
BRL;2013-07-05;0.3896
BRL;2013-07-06;0.3895
BRL;2013-07-07;0.3834
BRL;2013-07-08;0.3820
BRL;2013-07-09;0.3820
BRL;2013-07-10;0.3820
BRL;2013-07-11;0.3961
BRL;2013-07-12;0.3956
BRL;2013-07-13;0.3976
BRL;2013-07-14;0.3979
BRL;2013-07-15;0.3970
BRL;2013-07-16;0.3970
BRL;2013-07-17;0.3970
BRL;2013-07-18;0.3943
BRL;2013-07-19;0.3836
BRL;2013-07-20;0.3836
BRL;2013-07-21;0.3757
BRL;2013-07-22;0.3792
BRL;2013-07-23;0.3792
BRL;2013-07-24;0.3792
BRL;2013-07-25;0.3794
BRL;2013-07-26;0.3674
BRL;2013-07-27;0.3596
BRL;2013-07-28;0.3693
BRL;2013-07-29;0.3581
BRL;2013-07-30;0.3581
BRL;2013-07-31;0.3581
BRL;2013-08-01;0.3771
BRL;2013-08-02;0.3683
BRL;2013-08-03;0.3694
BRL;2013-08-04;0.3604
BRL;2013-08-05;0.3532
BRL;2013-08-06;0.3532
BRL;2013-08-07;0.3532
BRL;2013-08-08;0.3601
BRL;2013-08-09;0.3545
BRL;2013-08-10;0.3503
BRL;2013-08-11;0.3541
BRL;2013-08-12;0.3539
BRL;2013-08-13;0.3539
BRL;2013-08-14;0.3539
BRL;2013-08-15;0.3451
BRL;2013-08-16;0.3454
BRL;2013-08-17;0.3497
BRL;2013-08-18;0.3500
BRL;2013-08-19;0.3388
BRL;2013-08-20;0.3388
BRL;2013-08-21;0.3388
BRL;2013-08-22;0.3494
BRL;2013-08-23;0.3503
BRL;2013-08-24;0.3509
BRL;2013-08-25;0.3579
BRL;2013-08-26;0.3471
BRL;2013-08-27;0.3471
BRL;2013-08-28;0.3471
BRL;2013-08-29;0.3503
BRL;2013-08-30;0.3478
BRL;2013-08-31;0.3452
BRL;2013-09-01;0.3508
BRL;2013-09-02;0.3407
BRL;2013-09-03;0.3407
BRL;2013-09-04;0.3407
BRL;2013-09-05;0.3394
BRL;2013-09-06;0.3426
BRL;2013-09-07;0.3397
BRL;2013-09-08;0.3339
BRL;2013-09-09;0.3339
BRL;2013-09-10;0.3339
BRL;2013-09-11;0.3339
BRL;2013-09-12;0.3062
BRL;2013-09-13;0.2982
BRL;2013-09-14;0.2874
BRL;2013-09-15;0.3195
BRL;2013-09-16;0.3140
BRL;2013-09-17;0.3140
BRL;2013-09-18;0.3140
BRL;2013-09-19;0.3240
BRL;2013-09-20;0.3210
BRL;2013-09-21;0.3311
BRL;2013-09-22;0.3407
BRL;2013-09-23;0.3306
BRL;2013-09-24;0.3306
BRL;2013-09-25;0.3306
BRL;2013-09-26;0.3165
BRL;2013-09-27;0.3160
BRL;2013-09-28;0.3125
BRL;2013-09-29;0.3115
BRL;2013-09-30;0.3205
BRL;2013-10-01;0.3205
BRL;2013-10-02;0.3205
BRL;2013-10-03;0.3225
BRL;2013-10-04;0.3226
BRL;2013-10-05;0.3238
BRL;2013-10-06;0.3184
BRL;2013-10-07;0.3106
BRL;2013-10-08;0.3106
BRL;2013-10-09;0.3106
BRL;2013-10-10;0.3232
BRL;2013-10-11;0.3190
BRL;2013-10-12;0.3205
BRL;2013-10-13;0.3255
BRL;2013-10-14;0.3171
BRL;2013-10-15;0.3171
BRL;2013-10-16;0.3171
BRL;2013-10-17;0.3237
BRL;2013-10-18;0.3216
BRL;2013-10-19;0.3210
BRL;2013-10-20;0.3170
BRL;2013-10-21;0.3162
BRL;2013-10-22;0.3162
BRL;2013-10-23;0.3162
BRL;2013-10-24;0.3221
BRL;2013-10-25;0.3185
BRL;2013-10-26;0.3216
BRL;2013-10-27;0.3195
BRL;2013-10-28;0.3120
BRL;2013-10-29;0.3120
BRL;2013-10-30;0.3120
BRL;2013-10-31;0.3108
BRL;2013-11-01;0.3078
BRL;2013-11-02;0.2978
BRL;2013-11-03;0.2899
BRL;2013-11-04;0.2832
BRL;2013-11-05;0.2832
BRL;2013-11-06;0.2832
BRL;2013-11-07;0.2801
BRL;2013-11-08;0.2646
BRL;2013-11-09;0.2701
BRL;2013-11-10;0.2658
BRL;2013-11-11;0.2606
BRL;2013-11-12;0.2606
BRL;2013-11-13;0.2606
BRL;2013-11-14;0.2662
BRL;2013-11-15;0.2766
BRL;2013-11-16;0.2730
BRL;2013-11-17;0.2706
BRL;2013-11-18;0.2649
BRL;2013-11-19;0.2649
BRL;2013-11-20;0.2649
BRL;2013-11-21;0.2659
BRL;2013-11-22;0.2679
BRL;2013-11-23;0.2632
BRL;2013-11-24;0.2525
BRL;2013-11-25;0.2480
BRL;2013-11-26;0.2480
BRL;2013-11-27;0.2480
BRL;2013-11-28;0.2571
BRL;2013-11-29;0.2604
BRL;2013-11-30;0.2551
BRL;2013-12-01;0.2564
BRL;2013-12-02;0.2577
BRL;2013-12-03;0.2577
BRL;2013-12-04;0.2577
BRL;2013-12-05;0.2554
BRL;2013-12-06;0.2557
BRL;2013-12-07;0.2553
BRL;2013-12-08;0.2621
BRL;2013-12-09;0.2572
BRL;2013-12-10;0.2572
BRL;2013-12-11;0.2572
BRL;2013-12-12;0.2648
BRL;2013-12-13;0.2611
BRL;2013-12-14;0.2692
BRL;2013-12-15;0.2745
BRL;2013-12-16;0.2699
BRL;2013-12-17;0.2699
BRL;2013-12-18;0.2699
BRL;2013-12-19;0.2817
BRL;2013-12-20;0.2809
BRL;2013-12-21;0.2731
BRL;2013-12-22;0.2787
BRL;2013-12-23;0.2754
BRL;2013-12-24;0.2754
BRL;2013-12-25;0.2754
BRL;2013-12-26;0.2837
BRL;2013-12-27;0.2759
BRL;2013-12-28;0.2693
BRL;2013-12-29;0.2706
BRL;2013-12-30;0.2693
BRL;2013-12-31;0.2759
BRL;2014-01-01;0.2837
BRL;2014-01-02;0.2754
BRL;2014-01-03;0.2754
BRL;2014-01-04;0.2754
BRL;2014-01-05;0.2787
BRL;2014-01-06;0.2731
BRL;2014-01-07;0.2809
BRL;2014-01-08;0.2817
BRL;2014-01-09;0.2699
BRL;2014-01-10;0.2699
BRL;2014-01-11;0.2699
BRL;2014-01-12;0.2745
BRL;2014-01-13;0.2692
BRL;2014-01-14;0.2611
BRL;2014-01-15;0.2648
BRL;2014-01-16;0.2572
BRL;2014-01-17;0.2572
BRL;2014-01-18;0.2572
BRL;2014-01-19;0.2621
BRL;2014-01-20;0.2553
BRL;2014-01-21;0.2557
BRL;2014-01-22;0.2554
BRL;2014-01-23;0.2577
BRL;2014-01-24;0.2577
BRL;2014-01-25;0.2577
BRL;2014-01-26;0.2564
BRL;2014-01-27;0.2551
BRL;2014-01-28;0.2604
